SucursalID,Nombre,CodigoBarra,Categoria,FechaCaducidad,Marca,Precio,Stock
S316,Ketchup Dos Pinos 315,7092349891,Lacteos,2027-08-16,Dos Pinos,101.00,142
S317,Mostaza Bimbo 316,4151428621,Granos,2027-11-26,Bimbo,25.86,18
S318,Vinagre Nestle 317,1988200229,Bebidas,2026-08-08,Nestle,134.01,153
S319,Sopa Colgate 318,4288981757,Panaderia,2026-03-08,Colgate,86.53,196
S320,Pasta Ariel 319,2800034545,Carnes,2027-06-11,Ariel,174.50,6
S321,Leche Palmolive 320,2678132704,Limpieza,2027-12-09,Palmolive,12.72,178
S322,Arroz Del Monte 321,7795237562,Cuidado Personal,2026-06-02,Del Monte,143.83,252
S323,Frijol Maggi 322,6345321935,Aceites,2026-08-20,Maggi,170.18,142
S324,Pan Kelloggs 323,0724661392,Condimentos,2026-04-23,Kelloggs,82.66,228
S325,Jugo Pringles 324,1661786653,Endulzantes,2027-11-25,Pringles,159.19,401
S326,Jabon Coca Cola 325,1886788767,Frutas,2028-10-01,Coca Cola,199.01,203
S327,Shampoo Pepsi 326,0390682343,Verduras,2028-02-15,Pepsi,89.50,187
S328,Aceite Lay's 327,1021501326,Congelados,2027-06-07,Lay's,42.70,200
S329,Azucar Knorr 328,1761047421,Snacks,2026-07-03,Knorr,11.15,190
S330,Sal McCormick 329,4841551459,Cereales,2027-07-05,McCormick,176.56,92
S331,Cafe Dos Pinos 330,8228866020,Lacteos,2028-08-12,Dos Pinos,32.38,346
S332,Cereal Bimbo 331,4895532070,Granos,2028-05-06,Bimbo,30.98,41
S333,Atun Nestle 332,2799165732,Bebidas,2027-03-05,Nestle,163.33,379
S334,Sardina Colgate 333,6696764146,Panaderia,2026-03-24,Colgate,17.35,343
S335,Mayonesa Ariel 334,6161676781,Carnes,2027-10-19,Ariel,150.69,289
S336,Ketchup Palmolive 335,2790993204,Limpieza,2026-06-07,Palmolive,79.67,435
S337,Mostaza Del Monte 336,8842996574,Cuidado Personal,2026-08-28,Del Monte,39.07,283
S338,Vinagre Maggi 337,7503929331,Aceites,2026-07-22,Maggi,27.13,67
S339,Sopa Kelloggs 338,8566316209,Condimentos,2027-10-13,Kelloggs,175.59,484
S340,Pasta Pringles 339,9423502718,Endulzantes,2027-08-08,Pringles,170.31,434
S341,Leche Coca Cola 340,0851080573,Frutas,2026-10-27,Coca Cola,195.76,387
S342,Arroz Pepsi 341,4989238356,Verduras,2028-06-11,Pepsi,23.87,310
S343,Frijol Lay's 342,9846471601,Congelados,2028-08-07,Lay's,74.66,24
S344,Pan Knorr 343,0478536248,Snacks,2028-02-20,Knorr,93.67,125
S345,Jugo McCormick 344,2060690761,Cereales,2027-01-06,McCormick,34.91,453
S346,Jabon Dos Pinos 345,0878728555,Lacteos,2026-11-05,Dos Pinos,61.49,496
S347,Shampoo Bimbo 346,0386721095,Granos,2028-02-20,Bimbo,36.98,318
S348,Aceite Nestle 347,9141523638,Bebidas,2027-10-19,Nestle,68.54,445
S349,Azucar Colgate 348,3014603400,Panaderia,2027-02-11,Colgate,130.50,193
S350,Sal Ariel 349,7379498511,Carnes,2028-02-05,Ariel,11.05,157
S351,Cafe Palmolive 350,5559812568,Limpieza,2026-06-12,Palmolive,90.94,248
S352,Cereal Del Monte 351,5658577585,Cuidado Personal,2026-12-25,Del Monte,55.81,94
S353,Atun Maggi 352,9713293767,Aceites,2027-07-19,Maggi,144.80,1
S354,Sardina Kelloggs 353,8471108048,Condimentos,2027-11-28,Kelloggs,7.25,383
S355,Mayonesa Pringles 354,7584834305,Endulzantes,2027-07-02,Pringles,12.54,307
S356,Ketchup Coca Cola 355,5772912566,Frutas,2028-05-26,Coca Cola,77.90,379
S357,Mostaza Pepsi 356,6137553364,Verduras,2026-11-22,Pepsi,18.90,141
S358,Vinagre Lay's 357,2314699714,Congelados,2026-04-28,Lay's,20.44,134
S359,Sopa Knorr 358,7835648851,Snacks,2028-04-08,Knorr,102.68,34
S360,Pasta McCormick 359,0691968010,Cereales,2028-07-28,McCormick,130.17,386
S361,Leche Dos Pinos 360,1003596893,Lacteos,2028-02-09,Dos Pinos,173.66,83
S362,Arroz Bimbo 361,2692834537,Granos,2027-09-21,Bimbo,36.86,231
S363,Frijol Nestle 362,1765168949,Bebidas,2028-04-08,Nestle,153.87,421
S364,Pan Colgate 363,5985431281,Panaderia,2026-05-03,Colgate,179.86,479
S365,Jugo Ariel 364,9669367350,Carnes,2028-11-10,Ariel,186.06,112
S366,Jabon Palmolive 365,4472965960,Limpieza,2026-09-05,Palmolive,170.90,291
S367,Shampoo Del Monte 366,9320564693,Cuidado Personal,2026-08-22,Del Monte,72.88,196
S368,Aceite Maggi 367,1378192882,Aceites,2026-07-19,Maggi,168.07,27
S369,Azucar Kelloggs 368,5164847804,Condimentos,2028-06-12,Kelloggs,134.92,479
S370,Sal Pringles 369,6457204589,Endulzantes,2028-09-01,Pringles,114.83,218
S371,Cafe Coca Cola 370,3624223588,Frutas,2028-03-02,Coca Cola,61.33,201
S372,Cereal Pepsi 371,4570455119,Verduras,2027-10-27,Pepsi,62.49,145
S373,Atun Lay's 372,8681021230,Congelados,2027-02-05,Lay's,147.30,192
S374,Sardina Knorr 373,2149526671,Snacks,2026-08-27,Knorr,125.66,372
S375,Mayonesa McCormick 374,5232318058,Cereales,2027-05-02,McCormick,68.80,188
S376,Ketchup Dos Pinos 375,3948641911,Lacteos,2026-05-12,Dos Pinos,76.99,474
S377,Mostaza Bimbo 376,0078773378,Granos,2027-03-26,Bimbo,8.53,257
S378,Vinagre Nestle 377,4877403846,Bebidas,2028-07-17,Nestle,59.65,274
S379,Sopa Colgate 378,1582700041,Panaderia,2026-03-12,Colgate,153.68,426
S380,Pasta Ariel 379,8323564294,Carnes,2028-01-19,Ariel,12.81,185
S381,Leche Palmolive 380,0136026853,Limpieza,2026-01-07,Palmolive,18.88,327
S382,Arroz Del Monte 381,0430292083,Cuidado Personal,2027-11-18,Del Monte,153.00,30
S383,Frijol Maggi 382,9876469525,Aceites,2026-02-19,Maggi,137.27,162
S384,Pan Kelloggs 383,4447060720,Condimentos,2027-04-10,Kelloggs,155.39,460
S385,Jugo Pringles 384,5555153974,Endulzantes,2026-12-25,Pringles,29.11,239
S386,Jabon Coca Cola 385,7619859052,Frutas,2028-06-27,Coca Cola,70.53,216
S387,Shampoo Pepsi 386,2986992506,Verduras,2026-11-14,Pepsi,163.40,480
S388,Aceite Lay's 387,6727613290,Congelados,2026-02-06,Lay's,153.60,457
S389,Azucar Knorr 388,5245692543,Snacks,2026-01-01,Knorr,89.58,366
S390,Sal McCormick 389,7541666098,Cereales,2026-08-04,McCormick,15.07,173
S391,Cafe Dos Pinos 390,5290380190,Lacteos,2026-03-15,Dos Pinos,22.32,83
S392,Cereal Bimbo 391,6887468374,Granos,2028-03-05,Bimbo,106.83,59
S393,Atun Nestle 392,2243268712,Bebidas,2026-05-22,Nestle,174.03,428
S394,Sardina Colgate 393,8517254788,Panaderia,2028-12-24,Colgate,194.91,49
S395,Mayonesa Ariel 394,4517003021,Carnes,2026-12-13,Ariel,88.09,318
S396,Ketchup Palmolive 395,9594571097,Limpieza,2026-02-10,Palmolive,97.34,391
S397,Mostaza Del Monte 396,9072157710,Cuidado Personal,2026-09-19,Del Monte,172.35,66
S398,Vinagre Maggi 397,2386959737,Aceites,2027-12-08,Maggi,75.74,302
S399,Sopa Kelloggs 398,4007712166,Condimentos,2028-08-14,Kelloggs,38.83,227
S400,Pasta Pringles 399,9721178246,Endulzantes,2027-06-25,Pringles,46.79,98
S001,Leche Coca Cola 400,8271938981,Frutas,2027-10-28,Coca Cola,110.45,109
S002,Arroz Pepsi 401,6273050068,Verduras,2026-02-12,Pepsi,112.90,67
S003,Frijol Lay's 402,6535824195,Congelados,2027-03-03,Lay's,133.23,62
S004,Pan Knorr 403,0026479405,Snacks,2027-07-27,Knorr,186.58,74
S005,Jugo McCormick 404,2048099734,Cereales,2027-03-28,McCormick,44.91,122
S006,Jabon Dos Pinos 405,1189403210,Lacteos,2028-07-04,Dos Pinos,50.15,202
S007,Shampoo Bimbo 406,3554376588,Granos,2027-02-03,Bimbo,135.83,347
S008,Aceite Nestle 407,1829303151,Bebidas,2027-08-09,Nestle,69.93,111
S009,Azucar Colgate 408,2713816456,Panaderia,2026-07-11,Colgate,148.81,242
S010,Sal Ariel 409,5234231664,Carnes,2028-10-05,Ariel,200.02,209
S011,Cafe Palmolive 410,5807537639,Limpieza,2027-10-12,Palmolive,41.37,451
S012,Cereal Del Monte 411,3107819959,Cuidado Personal,2026-06-26,Del Monte,62.36,106
S013,Atun Maggi 412,1007980353,Aceites,2026-11-11,Maggi,183.32,455
S014,Sardina Kelloggs 413,6583555573,Condimentos,2027-01-02,Kelloggs,172.16,266
S015,Mayonesa Pringles 414,6940580350,Endulzantes,2028-04-26,Pringles,70.62,299
S016,Ketchup Coca Cola 415,6367652325,Frutas,2028-07-01,Coca Cola,99.03,191
S017,Mostaza Pepsi 416,0698169651,Verduras,2027-11-04,Pepsi,83.68,268
S018,Vinagre Lay's 417,6979940538,Congelados,2026-03-26,Lay's,181.09,436
S019,Sopa Knorr 418,8308038193,Snacks,2026-01-17,Knorr,147.15,407
S020,Pasta McCormick 419,1752395329,Cereales,2026-07-23,McCormick,132.83,218
S021,Leche Dos Pinos 420,3492490337,Lacteos,2026-03-23,Dos Pinos,125.05,433
S022,Arroz Bimbo 421,3375601016,Granos,2027-08-14,Bimbo,149.36,417
S023,Frijol Nestle 422,4733905763,Bebidas,2027-12-14,Nestle,201.16,425
S024,Pan Colgate 423,7822517279,Panaderia,2028-09-06,Colgate,26.13,149
S025,Jugo Ariel 424,8755261745,Carnes,2026-12-18,Ariel,175.96,137
S026,Jabon Palmolive 425,6892910646,Limpieza,2026-01-26,Palmolive,143.73,294
S027,Shampoo Del Monte 426,7699216709,Cuidado Personal,2027-10-23,Del Monte,28.89,344
S028,Aceite Maggi 427,2325238663,Aceites,2027-02-03,Maggi,178.56,290
S029,Azucar Kelloggs 428,5571438829,Condimentos,2028-08-01,Kelloggs,63.84,239
S030,Sal Pringles 429,8859153864,Endulzantes,2026-05-08,Pringles,122.36,293
S031,Cafe Coca Cola 430,5520431958,Frutas,2027-08-08,Coca Cola,91.57,421
S032,Cereal Pepsi 431,2243029708,Verduras,2026-06-17,Pepsi,117.01,138
S033,Atun Lay's 432,9475585596,Congelados,2028-02-09,Lay's,109.56,286
S034,Sardina Knorr 433,9616220694,Snacks,2027-09-15,Knorr,57.77,318
S035,Mayonesa McCormick 434,0676513787,Cereales,2026-01-19,McCormick,165.59,33
S036,Ketchup Dos Pinos 435,7941230989,Lacteos,2028-12-08,Dos Pinos,18.97,191
S037,Mostaza Bimbo 436,2476367978,Granos,2026-12-21,Bimbo,111.39,377
S038,Vinagre Nestle 437,8420787352,Bebidas,2027-04-13,Nestle,147.86,120
S039,Sopa Colgate 438,5700734604,Panaderia,2028-06-13,Colgate,86.64,193
S040,Pasta Ariel 439,5495442084,Carnes,2027-12-12,Ariel,109.49,333
S041,Leche Palmolive 440,1098526497,Limpieza,2026-07-05,Palmolive,26.14,94
S042,Arroz Del Monte 441,9046011307,Cuidado Personal,2028-05-01,Del Monte,86.83,15
S043,Frijol Maggi 442,0438895768,Aceites,2027-02-19,Maggi,6.47,266
S044,Pan Kelloggs 443,6689774872,Condimentos,2027-04-07,Kelloggs,7.46,462
S045,Jugo Pringles 444,1638451434,Endulzantes,2026-12-19,Pringles,184.51,65
S046,Jabon Coca Cola 445,8993209720,Frutas,2027-09-11,Coca Cola,57.09,204
S047,Shampoo Pepsi 446,2736221690,Verduras,2027-06-28,Pepsi,176.21,308
S048,Aceite Lay's 447,9036822417,Congelados,2027-02-27,Lay's,95.41,25
S049,Azucar Knorr 448,8287919732,Snacks,2026-06-16,Knorr,103.11,342
S050,Sal McCormick 449,2713235403,Cereales,2026-03-18,McCormick,45.61,180
S051,Cafe Dos Pinos 450,7778219683,Lacteos,2028-11-13,Dos Pinos,92.65,496
S052,Cereal Bimbo 451,6982781436,Granos,2028-10-02,Bimbo,169.70,88
S053,Atun Nestle 452,8293035756,Bebidas,2028-12-12,Nestle,70.15,135
S054,Sardina Colgate 453,2984555853,Panaderia,2027-07-02,Colgate,94.32,83
S055,Mayonesa Ariel 454,7565776934,Carnes,2026-10-19,Ariel,84.18,36
S056,Ketchup Palmolive 455,0542074492,Limpieza,2026-07-15,Palmolive,187.83,314
S057,Mostaza Del Monte 456,2690775561,Cuidado Personal,2026-01-18,Del Monte,143.86,448
S058,Vinagre Maggi 457,1043232088,Aceites,2028-04-08,Maggi,49.75,476
S059,Sopa Kelloggs 458,9249261467,Condimentos,2028-10-20,Kelloggs,38.05,155
S060,Pasta Pringles 459,1955161277,Endulzantes,2026-04-26,Pringles,175.52,152
S061,Leche Coca Cola 460,1553301932,Frutas,2026-06-14,Coca Cola,147.18,276
S062,Arroz Pepsi 461,0237655152,Verduras,2028-03-19,Pepsi,166.27,268
S063,Frijol Lay's 462,1333082277,Congelados,2028-11-09,Lay's,174.35,34
S064,Pan Knorr 463,5462843695,Snacks,2026-03-15,Knorr,9.13,315
S065,Jugo McCormick 464,3500868956,Cereales,2026-06-16,McCormick,71.66,86
S066,Jabon Dos Pinos 465,7841327260,Lacteos,2026-11-06,Dos Pinos,48.96,248
S067,Shampoo Bimbo 466,4344724814,Granos,2026-01-04,Bimbo,146.34,247
S068,Aceite Nestle 467,4270040877,Bebidas,2028-05-21,Nestle,30.21,6
S069,Azucar Colgate 468,4042979849,Panaderia,2027-12-17,Colgate,168.86,299
S070,Sal Ariel 469,6598039289,Carnes,2027-10-20,Ariel,147.01,263
S071,Cafe Palmolive 470,1922875445,Limpieza,2026-06-21,Palmolive,67.81,339
S072,Cereal Del Monte 471,8494449152,Cuidado Personal,2026-07-22,Del Monte,55.46,114
S073,Atun Maggi 472,0547726204,Aceites,2028-12-14,Maggi,189.50,145
S074,Sardina Kelloggs 473,6427480902,Condimentos,2026-02-21,Kelloggs,69.58,230
S075,Mayonesa Pringles 474,2761391612,Endulzantes,2027-09-04,Pringles,96.39,121
S076,Ketchup Coca Cola 475,4589729377,Frutas,2028-06-09,Coca Cola,32.76,117
S077,Mostaza Pepsi 476,1711673754,Verduras,2026-06-12,Pepsi,16.43,205
S078,Vinagre Lay's 477,5336976608,Congelados,2027-09-11,Lay's,90.73,77
S079,Sopa Knorr 478,5405262570,Snacks,2028-09-24,Knorr,27.89,354
S080,Pasta McCormick 479,0435090415,Cereales,2026-10-15,McCormick,29.68,16
S081,Leche Dos Pinos 480,8535053192,Lacteos,2027-07-16,Dos Pinos,176.10,371
S082,Arroz Bimbo 481,0866257464,Granos,2026-03-18,Bimbo,26.14,274
S083,Frijol Nestle 482,8115337612,Bebidas,2026-06-05,Nestle,171.86,19
S084,Pan Colgate 483,8398252652,Panaderia,2028-07-01,Colgate,126.01,386
S085,Jugo Ariel 484,2451170801,Carnes,2028-10-16,Ariel,92.16,216
S086,Jabon Palmolive 485,3483413873,Limpieza,2026-07-21,Palmolive,103.35,357
S087,Shampoo Del Monte 486,8907408723,Cuidado Personal,2028-09-11,Del Monte,64.75,122
S088,Aceite Maggi 487,6219444919,Aceites,2026-12-02,Maggi,164.95,22
S089,Azucar Kelloggs 488,7896831724,Condimentos,2028-12-22,Kelloggs,22.55,304
S090,Sal Pringles 489,5330894141,Endulzantes,2028-03-12,Pringles,89.95,391
S091,Cafe Coca Cola 490,3780257003,Frutas,2027-07-05,Coca Cola,157.77,56
S092,Cereal Pepsi 491,2336263997,Verduras,2027-12-16,Pepsi,111.69,298
S093,Atun Lay's 492,2971380396,Congelados,2027-03-11,Lay's,148.77,130
S094,Sardina Knorr 493,0088940207,Snacks,2026-07-20,Knorr,203.64,392
S095,Mayonesa McCormick 494,3776881300,Cereales,2027-05-14,McCormick,43.26,311
S096,Ketchup Dos Pinos 495,0205613512,Lacteos,2028-02-20,Dos Pinos,95.48,499
S097,Mostaza Bimbo 496,0461540005,Granos,2027-12-17,Bimbo,26.34,197
S098,Vinagre Nestle 497,1689667692,Bebidas,2028-05-10,Nestle,111.01,366
S099,Sopa Colgate 498,2840202497,Panaderia,2027-03-05,Colgate,118.33,348
S100,Pasta Ariel 499,8982024016,Carnes,2026-08-10,Ariel,65.77,163
S101,Leche Palmolive 500,5858797981,Limpieza,2028-07-16,Palmolive,59.57,295
S102,Arroz Del Monte 501,5603310644,Cuidado Personal,2028-10-22,Del Monte,183.72,307
S103,Frijol Maggi 502,6484097730,Aceites,2028-12-25,Maggi,112.44,118
S104,Pan Kelloggs 503,1310775286,Condimentos,2027-05-19,Kelloggs,159.25,4
S105,Jugo Pringles 504,1798177151,Endulzantes,2027-09-25,Pringles,8.02,314
S106,Jabon Coca Cola 505,9249357087,Frutas,2027-07-05,Coca Cola,108.64,402
S107,Shampoo Pepsi 506,9450933939,Verduras,2026-11-16,Pepsi,72.05,259
S108,Aceite Lay's 507,5794803856,Congelados,2028-06-23,Lay's,117.38,30
S109,Azucar Knorr 508,1502092515,Snacks,2028-06-22,Knorr,70.46,92
S110,Sal McCormick 509,6030254072,Cereales,2027-11-07,McCormick,22.40,191
S111,Cafe Dos Pinos 510,1403459463,Lacteos,2026-03-11,Dos Pinos,27.87,376
S112,Cereal Bimbo 511,2315195042,Granos,2027-09-20,Bimbo,43.40,188
S113,Atun Nestle 512,5212307639,Bebidas,2026-02-16,Nestle,196.46,399
S114,Sardina Colgate 513,7129638135,Panaderia,2027-04-17,Colgate,6.21,15
S115,Mayonesa Ariel 514,7002112487,Carnes,2027-03-22,Ariel,117.68,446
S116,Ketchup Palmolive 515,3374961460,Limpieza,2028-11-15,Palmolive,58.90,313
S117,Mostaza Del Monte 516,8293020907,Cuidado Personal,2027-04-20,Del Monte,127.57,466
S118,Vinagre Maggi 517,3602671927,Aceites,2026-10-05,Maggi,101.11,30
S119,Sopa Kelloggs 518,6273670383,Condimentos,2028-04-05,Kelloggs,72.06,409
S120,Pasta Pringles 519,7023916061,Endulzantes,2026-07-11,Pringles,45.86,84
S121,Leche Coca Cola 520,6838852156,Frutas,2026-06-26,Coca Cola,191.77,293
S122,Arroz Pepsi 521,9827656708,Verduras,2027-04-16,Pepsi,156.04,19
S123,Frijol Lay's 522,9091771494,Congelados,2028-03-26,Lay's,197.62,292
S124,Pan Knorr 523,6979101628,Snacks,2027-09-25,Knorr,121.48,56
S125,Jugo McCormick 524,9429440015,Cereales,2028-06-01,McCormick,119.36,369
S126,Jabon Dos Pinos 525,3968340630,Lacteos,2028-09-25,Dos Pinos,168.13,403
S127,Shampoo Bimbo 526,6613071390,Granos,2026-11-27,Bimbo,38.46,140
S128,Aceite Nestle 527,3222208106,Bebidas,2028-04-21,Nestle,81.60,412
S129,Azucar Colgate 528,9159019500,Panaderia,2026-08-10,Colgate,42.16,165
S130,Sal Ariel 529,9459083428,Carnes,2027-06-26,Ariel,7.67,489
S131,Cafe Palmolive 530,2160145669,Limpieza,2028-08-26,Palmolive,152.95,140
S132,Cereal Del Monte 531,0311469686,Cuidado Personal,2028-03-02,Del Monte,30.25,349
S133,Atun Maggi 532,9085769119,Aceites,2028-04-14,Maggi,177.59,221
S134,Sardina Kelloggs 533,2969295460,Condimentos,2028-06-11,Kelloggs,88.16,76
S135,Mayonesa Pringles 534,4516985951,Endulzantes,2026-07-15,Pringles,66.28,120
S136,Ketchup Coca Cola 535,3511016942,Frutas,2026-12-08,Coca Cola,52.78,187
S137,Mostaza Pepsi 536,9070355301,Verduras,2027-02-02,Pepsi,103.95,401
S138,Vinagre Lay's 537,3340274956,Congelados,2028-03-12,Lay's,192.27,417
S139,Sopa Knorr 538,7456215991,Snacks,2028-04-20,Knorr,99.68,347
S140,Pasta McCormick 539,5642395262,Cereales,2026-09-17,McCormick,5.91,151
S141,Leche Dos Pinos 540,2037130131,Lacteos,2026-04-16,Dos Pinos,167.96,485
S142,Arroz Bimbo 541,8000591109,Granos,2028-10-07,Bimbo,81.42,371
S143,Frijol Nestle 542,0308414705,Bebidas,2026-11-09,Nestle,176.25,394
S144,Pan Colgate 543,2646594741,Panaderia,2026-06-06,Colgate,26.47,132
S145,Jugo Ariel 544,9056989196,Carnes,2026-12-12,Ariel,135.81,372
S146,Jabon Palmolive 545,7876395665,Limpieza,2027-12-09,Palmolive,69.95,267
S147,Shampoo Del Monte 546,2158788781,Cuidado Personal,2028-08-10,Del Monte,161.30,48
S148,Aceite Maggi 547,3868639013,Aceites,2028-01-03,Maggi,183.76,134
S149,Azucar Kelloggs 548,2101750182,Condimentos,2027-08-18,Kelloggs,70.06,98
S150,Sal Pringles 549,8574118184,Endulzantes,2028-08-12,Pringles,33.98,236
S151,Cafe Coca Cola 550,2331880788,Frutas,2026-02-06,Coca Cola,16.14,103
S152,Cereal Pepsi 551,8719715067,Verduras,2028-07-23,Pepsi,170.37,158
S153,Atun Lay's 552,7633301817,Congelados,2026-07-11,Lay's,60.54,7
S154,Sardina Knorr 553,5034116302,Snacks,2027-07-20,Knorr,27.72,420
S155,Mayonesa McCormick 554,2900737291,Cereales,2028-04-05,McCormick,180.79,370
S156,Ketchup Dos Pinos 555,5970722313,Lacteos,2027-02-15,Dos Pinos,10.91,80
S157,Mostaza Bimbo 556,4908121950,Granos,2028-06-16,Bimbo,156.23,260
S158,Vinagre Nestle 557,6379710032,Bebidas,2028-02-22,Nestle,157.70,104
S159,Sopa Colgate 558,4897310327,Panaderia,2026-10-09,Colgate,46.17,203
S160,Pasta Ariel 559,3734426445,Carnes,2027-11-05,Ariel,55.11,354
S161,Leche Palmolive 560,2360944000,Limpieza,2026-11-27,Palmolive,131.81,294
S162,Arroz Del Monte 561,5873861612,Cuidado Personal,2027-10-08,Del Monte,198.73,414
S163,Frijol Maggi 562,7026908754,Aceites,2028-09-24,Maggi,190.99,456
S164,Pan Kelloggs 563,1546475765,Condimentos,2026-09-14,Kelloggs,186.71,111
S165,Jugo Pringles 564,5435496429,Endulzantes,2027-02-01,Pringles,103.69,297
S166,Jabon Coca Cola 565,0657102422,Frutas,2027-11-22,Coca Cola,157.46,392
S167,Shampoo Pepsi 566,0853029790,Verduras,2027-09-25,Pepsi,123.68,452
S168,Aceite Lay's 567,6114912587,Congelados,2026-08-27,Lay's,132.85,191
S169,Azucar Knorr 568,6314775858,Snacks,2028-06-01,Knorr,175.40,249
S170,Sal McCormick 569,5397330765,Cereales,2026-02-10,McCormick,11.17,148
S171,Cafe Dos Pinos 570,2926277210,Lacteos,2027-06-02,Dos Pinos,138.29,345
S172,Cereal Bimbo 571,3351899683,Granos,2027-05-01,Bimbo,143.70,282
S173,Atun Nestle 572,8787716708,Bebidas,2027-08-08,Nestle,27.31,442
S174,Sardina Colgate 573,6387840001,Panaderia,2027-02-08,Colgate,9.86,393
S175,Mayonesa Ariel 574,9885210075,Carnes,2028-07-08,Ariel,191.22,320
S176,Ketchup Palmolive 575,9963783971,Limpieza,2028-08-07,Palmolive,113.48,143
S177,Mostaza Del Monte 576,8275300064,Cuidado Personal,2027-10-20,Del Monte,20.57,37
S178,Vinagre Maggi 577,9678356736,Aceites,2028-10-14,Maggi,203.22,377
S179,Sopa Kelloggs 578,5106048935,Condimentos,2028-12-23,Kelloggs,182.07,161
S180,Pasta Pringles 579,2959847363,Endulzantes,2027-07-01,Pringles,40.22,87
S181,Leche Coca Cola 580,0832644261,Frutas,2028-04-15,Coca Cola,136.04,156
S182,Arroz Pepsi 581,9798739011,Verduras,2028-12-22,Pepsi,7.00,278
S183,Frijol Lay's 582,9169198786,Congelados,2026-06-15,Lay's,77.36,302
S184,Pan Knorr 583,5418179066,Snacks,2027-11-22,Knorr,146.89,54
S185,Jugo McCormick 584,3203142884,Cereales,2028-08-18,McCormick,10.55,488
S186,Jabon Dos Pinos 585,8553754446,Lacteos,2027-05-15,Dos Pinos,197.37,148
S187,Shampoo Bimbo 586,1361589923,Granos,2027-11-11,Bimbo,197.99,186
S188,Aceite Nestle 587,9747498891,Bebidas,2027-02-20,Nestle,185.67,140
S189,Azucar Colgate 588,9638662769,Panaderia,2026-07-04,Colgate,129.60,239
S190,Sal Ariel 589,8899873834,Carnes,2026-05-17,Ariel,134.63,300
S191,Cafe Palmolive 590,4130000281,Limpieza,2028-12-26,Palmolive,173.54,355
S192,Cereal Del Monte 591,4913822367,Cuidado Personal,2027-07-01,Del Monte,134.49,474
S193,Atun Maggi 592,1488827695,Aceites,2027-06-23,Maggi,203.27,289
S194,Sardina Kelloggs 593,1926855291,Condimentos,2026-11-23,Kelloggs,51.00,10
S195,Mayonesa Pringles 594,9556803050,Endulzantes,2028-07-28,Pringles,184.40,195
S196,Ketchup Coca Cola 595,5033236992,Frutas,2027-01-20,Coca Cola,73.52,268
S197,Mostaza Pepsi 596,4623582444,Verduras,2026-10-14,Pepsi,153.60,147
S198,Vinagre Lay's 597,7282636139,Congelados,2026-12-20,Lay's,42.75,142
S199,Sopa Knorr 598,8694833370,Snacks,2026-09-22,Knorr,44.99,414
S200,Pasta McCormick 599,8468331636,Cereales,2028-02-09,McCormick,165.52,447
S201,Leche Dos Pinos 600,8013312828,Lacteos,2027-04-15,Dos Pinos,45.51,246
S202,Arroz Bimbo 601,3631622415,Granos,2026-07-16,Bimbo,185.71,285
S203,Frijol Nestle 602,3103643549,Bebidas,2028-09-10,Nestle,203.27,452
S204,Pan Colgate 603,0540765124,Panaderia,2027-04-20,Colgate,136.63,120
S205,Jugo Ariel 604,3914692340,Carnes,2028-06-19,Ariel,195.90,432
S206,Jabon Palmolive 605,1257869188,Limpieza,2028-03-24,Palmolive,101.55,75
S207,Shampoo Del Monte 606,5188155703,Cuidado Personal,2028-11-19,Del Monte,78.04,177
S208,Aceite Maggi 607,8509715782,Aceites,2026-04-24,Maggi,183.83,273
S209,Azucar Kelloggs 608,1763011495,Condimentos,2026-12-21,Kelloggs,109.21,47
S210,Sal Pringles 609,8238387902,Endulzantes,2028-06-15,Pringles,116.22,343
S211,Cafe Coca Cola 610,1899345396,Frutas,2028-09-13,Coca Cola,60.72,165
S212,Cereal Pepsi 611,4056545224,Verduras,2026-07-01,Pepsi,19.08,327
S213,Atun Lay's 612,5464914133,Congelados,2027-01-22,Lay's,8.08,218
S214,Sardina Knorr 613,1269567092,Snacks,2027-04-07,Knorr,92.82,47
S215,Mayonesa McCormick 614,2906276560,Cereales,2026-12-01,McCormick,9.54,200
S216,Ketchup Dos Pinos 615,0521371679,Lacteos,2028-02-20,Dos Pinos,69.16,290
S217,Mostaza Bimbo 616,1245673693,Granos,2026-06-17,Bimbo,140.88,404
S218,Vinagre Nestle 617,0361198800,Bebidas,2028-01-11,Nestle,164.13,128
S219,Sopa Colgate 618,5302646077,Panaderia,2027-04-05,Colgate,90.04,50
